Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,8.4,13.362834649979646,16.313826304796983,
1372,8.9,14.43196280781511,17.60032452323116,
1373,7.9,16.411302514195945,19.643903819646564,
1374,7.7,15.95588053314962,18.767232551361072,
1375,7.8,15.602969826452275,18.398476924805163,
1376,7.2,15.664405826294338,17.625929629994054,
1377,7.2,17.49402639283165,19.712744746154343,18.68980531578145
1378,7.3,17.092254619495375,19.57565787554718,18.74707219237125
1379,6.1,15.853078657028941,17.258716669753685,16.55716128780602
1380,6.9,15.065627780051534,16.111428893022943,15.525502302452223
1381,6.5,14.512467364531156,15.320197958163691,14.913385660115754
1382,5.6,14.280071046177657,15.315752899812747,14.907918122153736
1383,4.2,13.074035219669609,13.358658395607604,12.666759770876348
1384,4.4,13.594802910918503,13.988984685298929,12.883394638439194
1385,4.4,12.908892716069655,13.539198891651775,13.217448423483336
1386,4.0,12.080693169609578,12.358614477638334,11.756242169070253
1387,4.2,10.94122352546563,11.598774886749915,10.996452549463614
1388,3.7,10.220826240375173,10.349271341523426,9.045352502808141
1389,3.6,10.617953029156777,10.918047906285976,10.04541867746826
1390,2.7,10.51125743403681,10.861000816411837,10.341421262734487
1391,2.9,10.999772726811655,11.246224536930404,10.478294940611095
1392,2.8,11.071263240417364,11.762486326681596,11.82267388460968
1393,2.6,11.726770599768544,12.346917713106585,12.201217895395873
1394,3.1,11.70020714231574,12.315357721488768,12.847308403964382
1395,2.2,11.442289986577718,12.066642371806553,12.583508977990538
1396,2.2,11.874137424287591,12.62034668055878,13.051732537545375
1397,2.3,12.118359234703313,12.928806405144854,13.046981100943048
1398,2.3,11.37370317680624,12.262549760452758,13.019237055297602
1399,2.3,11.186614170502855,12.13957511069894,12.338054520496813
1400,2.3,11.31428663050271,12.212041372920346,12.597995352414365
1401,2.3,10.626383530244958,11.313919246944945,11.742942776827443
1402,2.3,10.38574194562575,10.79652714325961,10.787436253983056
1403,,9.87089658705773,9.923412136981211,9.335726762863114
