Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,30.3,25.87959601473072,24.764874606493084,
1372,29.3,26.636977722772414,24.665269258535915,
1373,31.7,25.300938499685035,23.031291447189254,
1374,32.8,26.323455158138884,24.872597881389105,
1375,32.0,26.343869851023324,25.11629575561644,
1376,33.0,26.26243334834453,25.429546457011366,
1377,34.5,25.871086366969152,24.732143077283546,25.80713262945117
1378,36.3,26.1371238912876,24.729644455359658,25.52339729137575
1379,35.5,27.220358379506234,26.60159389119082,27.663803019311995
1380,36.0,28.982652777734838,28.500205043658344,29.519098743192945
1381,36.7,29.938149695578993,29.7422387329329,30.796095481218735
1382,36.8,31.494783245590213,31.603726520961303,31.621472429850126
1383,39.6,31.684954754852484,32.11571424959783,33.08692902872554
1384,40.8,32.326365188221295,33.247004457373,33.941782258833356
1385,40.3,33.345521820182974,33.71675587332867,34.828314025281095
1386,40.8,33.190212024807344,33.997527740364475,34.7477080578776
1387,41.2,35.19135408177144,36.132091929742735,37.91854381132908
1388,42.9,34.64731393880684,35.35557849399555,36.88259199226699
1389,44.0,35.933181855991045,36.75349289247051,38.36917897778881
1390,45.2,34.22002147618694,34.34020775816708,35.45528031771407
1391,45.7,35.83880236033356,36.228300200215294,36.9765407467291
1392,46.3,34.99559567249877,34.631832530509605,33.99148747171261
1393,47.5,36.40494436741631,36.36758814917295,36.06083875119795
1394,47.3,36.343642084120674,36.043625476883356,35.11505023756854
1395,49.7,35.95782546206938,35.41286655818072,34.98161892012332
1396,50.0,34.89009464262359,34.520050622179994,34.40244896727242
1397,51.4,33.64595471061272,32.89970364533747,32.833097465317884
1398,52.1,34.28921336176372,33.59616175482603,32.90922406886672
1399,52.0,34.450630162929784,33.83687388787461,33.59533090382412
1400,51.9,33.605775523688926,32.54729499793462,31.97975254587233
1401,52.7,35.65664765198715,35.41205058650523,35.52614374414973
1402,54.2,35.70079345352354,35.84675047227178,36.43686004733989
1403,,37.87383089415303,38.36731993626883,39.168272894548494
