Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,7.1,9.09654116317769,6.350213948738972,
1372,7.6,8.052118892592157,5.984396404490121,
1373,6.4,6.427958166816345,4.5285326850633965,
1374,7.0,5.711204355669718,3.819695321190419,
1375,6.4,6.355408167906356,4.234676352138408,
1376,7.6,5.960069576899276,4.14982886035663,
1377,6.5,5.497616606649846,3.6617111657105417,3.369788000132843
1378,6.6,4.645110297579774,2.977132905544851,2.7745747041656874
1379,6.1,5.567138882069206,4.560420926688609,4.333820117454843
1380,6.1,4.94565967212207,4.318057259186967,3.9084199916963236
1381,5.9,4.250881266210357,3.5186518206892283,3.1935275379072463
1382,6.3,4.049430863817672,2.7470947495379203,2.582301723076757
1383,6.2,4.118064221531987,3.111484962787389,2.8527629606638376
1384,5.3,3.9784155882220245,2.842917645731887,2.5838297055760173
1385,5.6,3.9634283098925356,2.9492256252090923,2.830666444287848
1386,5.7,4.176387301337451,3.351838104390587,3.192558720949926
1387,5.7,4.015306797841705,2.5049553144839507,2.4256173018373586
1388,5.0,4.17333244158321,3.154525816956801,3.3401092056669004
1389,4.6,3.461917009435541,2.5256762477792347,2.6919999972123563
1390,4.9,2.267734206870026,1.4759679934729804,1.5215818130740664
1391,4.2,1.788806687378433,1.2558623433547436,1.2811741254026703
1392,3.9,1.9122620489606035,0.987595404274094,0.8935335083341606
1393,3.5,1.5849371532316285,0.7673378257069089,0.655337301606043
1394,2.9,1.3884352196113445,0.7613042966428734,0.6420561836766566
1395,3.1,1.2662647172796584,0.61338694515086,0.4633714663272081
1396,2.7,1.1488877066582197,0.5411488703217497,0.41903467629000496
1397,2.6,1.3511121665743533,0.5777295778647469,0.41050554025410285
1398,2.3,1.247358222636103,0.5656878690183822,0.44783350731970545
1399,2.4,1.0183703278589675,0.46431206803986064,0.324105902904552
1400,2.4,0.8173752718534103,0.4298718337611638,0.29385325221799147
1401,2.1,0.7543632199129462,0.40660861139813315,0.29225848902165946
1402,1.6,0.7105463052783053,0.35713042356783914,0.24249251076712694
1403,1.5,0.7659489030284341,0.4718261443810855,0.3639656868211114
