Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,33.28563050393289,,,
1372,32.73348576518595,,,
1373,32.911669888491915,,,
1374,35.297956442546315,,,
1375,33.26815843142993,,,
1376,30.107710715797527,,,
1377,30.476061359325552,,,
1378,29.712357521883387,,,
1379,29.274177341047796,,,
1380,28.117675216707845,,,
1381,26.460909567505563,,,
1382,26.28824742424972,,,
1383,25.36869656413841,26.064612339026212,22.640755153826884,21.313205307962956
1384,23.74361674526115,24.10890472879006,21.029819352721233,19.769399107989955
1385,23.919657962432016,23.006429821440694,19.905980202646006,18.684371201504288
1386,23.421411868462815,22.99490459467563,19.894821365710264,18.564705582808795
1387,23.799334989515998,23.308092412337672,20.387261462602726,19.013638925521594
1388,23.72853664395732,22.999460915115627,20.518363927131293,19.178295502610567
1389,24.85730624833203,23.55350131472949,20.938583211410407,19.51538202996658
1390,24.87658626282642,25.65579015904646,22.953996143906462,21.53728254022652
1391,26.249817394843134,27.95030637987677,25.25467631070258,23.37213365574957
1392,26.268366860349484,27.63494524259683,24.684557729707457,22.60265018376834
1393,24.57926516146012,25.569523222856894,22.81052807107758,20.80518212810468
1394,23.614387538905312,24.484920255299187,22.028730673625404,20.246788737854793
1395,22.89421175419887,23.90790008316744,21.614661033867282,20.091461503655093
1396,23.529138889368546,23.39002020994535,21.387448575881027,20.03346469860963
1397,25.281909115108075,23.6900862246469,21.771211455169418,20.175933890090704
1398,25.25370953780936,24.66915383848533,22.62065684446806,20.95110988611509
1399,27.938524072786496,26.16440822297078,24.241393523316134,22.66994932617833
1400,29.11805804413763,26.661768805393333,24.818262361217897,23.15566552534471
1401,30.769531737881984,27.549535919736478,25.593161093454107,23.672192323157365
1402,29.878005845200278,24.827593480459317,22.967116882827256,20.86884098903709
1403,29.679135915043293,23.502588492483596,21.735952327502087,20.01848204309583
