Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,21.3,19.067593493941253,18.17448473881842,
1372,21.2,20.094439131429276,18.219618025716947,
1373,20.8,19.79649058734984,18.16750666345868,
1374,21.9,21.428387435333345,19.802927708817357,
1375,20.7,20.433210687872343,18.206676136112378,
1376,21.1,20.692043794857778,18.387378852028455,
1377,20.5,20.40011172897637,18.819373191914256,18.17453539725478
1378,21.3,21.434083131250876,19.59732811572997,19.07334203951507
1379,21.3,19.743889269532403,17.25837840679763,16.931515481250788
1380,23.6,19.545001849340053,16.96323278558951,16.739108925056524
1381,22.0,19.542011021230827,17.56307987453012,17.480149264684634
1382,22.0,20.97984854396232,19.604453263257632,19.5846062756447
1383,20.4,20.4726674505964,18.32219639033104,17.212366377088554
1384,20.8,19.46583508054773,17.760626462555706,16.498943387244207
1385,20.4,19.109065757766803,17.500538573477904,17.377071302651867
1386,19.5,19.133204247324286,17.451645713907556,17.191567320916725
1387,19.5,17.38413327249517,16.179490334336982,15.575837379432835
1388,16.9,16.77538950664421,15.490634675448515,15.016093628706301
1389,17.2,15.457336179458764,14.14996586130435,13.782989096500009
1390,15.9,14.820057748998906,13.612707416873555,13.351833060925355
1391,15.8,15.45328720664106,14.1639528799464,13.51729834214678
1392,15.5,13.391448149216783,12.052800938485719,12.209384557912314
1393,15.2,13.488092244289634,12.105208149663529,12.007693093382505
1394,14.7,13.05751130285138,12.014004772379213,12.06776603631763
1395,14.2,13.399181620969323,12.665759341219832,12.677175770845553
1396,14.0,14.070563459108984,13.439662249325671,13.649239070330418
1397,13.5,13.09765904134213,12.40667544094304,12.76988906799345
1398,13.6,12.701758214450287,11.778620289983637,12.286519278121371
1399,13.1,11.561013749579637,10.77452399753108,11.191346442396283
1400,14.5,12.474365591710438,12.076969789066906,12.374049189800811
1401,16.4,13.088346472656745,13.029004842576628,13.856950107379173
1402,16.8,12.327923626934014,12.131759608891374,12.566822864802965
1403,,12.765519544127798,12.562888009850056,12.8750758462978
