Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,84.6,68.24761521858744,84.12846064174323,
1372,85.2,69.93039955975841,85.22280551753903,
1373,86.6,73.88737129543172,86.48920771339348,
1374,87.2,74.51399641231478,87.42584353368625,
1375,87.6,74.26243145106821,88.00464549955741,
1376,87.4,77.63723328979275,89.01960545564918,
1377,88.6,77.50317614331522,88.43969530006467,89.65130523125141
1378,89.4,78.50511472906916,89.19365458878298,90.3898345530339
1379,90.5,79.74104123860658,89.63420251462374,91.07555098990761
1380,91.2,80.72946981665883,90.17076779845227,91.24068954401301
1381,92.6,81.87891965762024,91.06293133352541,92.14888810019474
1382,92.2,83.52131494775567,92.62560415159341,93.90151091939501
1383,94.0,85.91028154622101,94.43167856040763,95.79410847404527
1384,94.9,87.69279492085909,94.27899354941529,95.50256637155951
1385,94.8,89.16786701505215,95.04071215845049,95.92224803683209
1386,95.7,88.86322339629018,95.0694900178779,95.96276504619071
1387,96.1,90.82895129276199,96.39976657070075,96.95272892698179
1388,96.6,92.30541140760447,96.78062997238055,97.37349070537083
1389,96.7,92.6994171488602,96.71403831906825,97.06485696184602
1390,97.5,92.67277961302217,96.6363638806468,96.99740403069796
1391,97.5,93.77395363678218,96.74481545297736,96.96062808894928
1392,98.1,94.93552634415677,97.76456836239845,98.15783419352032
1393,98.2,95.42035848874727,97.99971021405446,98.3925917772885
1394,98.6,96.28965509082343,98.32063496757178,98.67167897015005
1395,98.9,96.46887406761252,98.40785871659942,98.72328255747037
1396,99.2,96.85356430481325,98.6313928252979,98.89572812160326
1397,99.2,96.74636367877581,98.63825866232588,99.08215346440403
1398,99.3,97.06448788898236,98.72971307728537,99.04613806741743
1399,99.4,97.62104788330815,99.0232054849572,99.33584952769057
1400,99.3,98.00437288109433,99.06277306903769,99.26775735990692
1401,99.4,97.59086204467545,98.574605368871,98.8199034534956
1402,99.4,97.93252922219675,98.86113422434141,99.04333152179383
1403,99.7,97.8489643897359,98.72442434861593,98.91763307555763
