Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,,,,
1372,,,,
1373,,,,
1374,,,,
1375,,,,
1376,,,,
1377,,,,
1378,,,,
1379,,,,
1380,,,,
1381,,1.6527995805317655,2.5280246166975324,3.206715361558588
1382,,2.518501019580761,3.818381550582423,5.0534823915796
1383,,4.343744229138381,6.58194197920194,8.30856525136537
1384,,7.117855116800395,10.03697120919172,11.881382091452336
1385,,8.682618824082267,12.167520337174864,14.122338343304703
1386,,10.122628115864705,13.972967861675885,15.68440356142331
1387,,10.335544015738812,13.885621913973868,15.869687219852372
1388,,11.12419676920031,14.430822690777475,16.511207151577192
1389,22.3,12.685799519511882,16.143609037366115,18.160297502610497
1390,21.8,12.969172677754733,16.498989795311097,18.454089120907806
1391,21.2,12.747500788264862,16.14167075006254,18.115008053444235
1392,23.9,14.316164981411873,18.572497363500393,22.196340663839536
1393,28.4,20.618539374889927,26.37344574452254,30.97350757040703
1394,37.9,27.947556238516416,34.74458446048349,38.921905616386475
1395,50.5,34.9702771435339,41.86841516457746,46.20438056060593
1396,64.1,46.338086082944656,53.75214438224373,56.99077458147804
1397,67.6,51.0643528178365,58.438269337427485,63.29532473631436
1398,71.7,55.841566587188396,63.24083023469493,66.80968011271887
1399,79.2,71.28069420224433,76.72056968323012,78.88147389913688
1400,82.9,76.74620229392693,81.04751301537874,82.92314041977012
1401,85.7,76.9735175101144,81.65806201117354,83.36145013147669
1402,87.0,77.22734328293674,81.88896277660928,83.31520375716265
1403,,78.6826497302287,82.71388090062676,83.94987865626737
