Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,50.7,32.09017912766359,46.04893503538703,
1372,50.7,32.6573007095955,48.24506757434396,
1373,52.8,34.584009234219266,48.58058271465834,
1374,54.3,34.28729272561163,48.637694601056026,
1375,54.4,34.21510602275454,48.68830568671288,
1376,54.4,36.388072141161224,49.092418227126394,
1377,53.6,38.5833008334136,51.998833550768325,56.913748199981754
1378,54.3,40.193001816445296,53.69341491550067,58.00120264536033
1379,54.5,41.574789371548114,54.943700362560314,59.48555473380847
1380,56.4,42.68390580243817,55.91484610665874,60.714520634351445
1381,59.9,44.67811496316559,57.845070507180345,62.504892031963735
1382,60.0,46.11780994565477,59.044877718254654,64.28427717218761
1383,62.8,48.77194390740926,61.691581308976225,66.44087758484712
1384,64.4,51.249297977965035,62.48626476349003,66.65675223975441
1385,66.6,52.48161547179955,63.55677387577959,67.91060624407663
1386,68.4,55.667677832365605,67.00489196458376,70.84806744388877
1387,69.9,56.954126064816194,67.55114426861887,71.91661826936189
1388,70.8,59.694555363087986,69.3572844994064,73.32604193378572
1389,72.0,62.439486425491516,71.63124062167172,74.91934498934243
1390,79.0,63.2742734464991,72.16659488853632,75.00216973020758
1391,77.2,66.0325229928843,74.37638054972462,77.09554397671302
1392,78.5,67.26472143925503,75.32717776730787,77.5996490293381
1393,79.6,68.21099539231032,75.840306330265,78.10743094710055
1394,80.5,69.04768099769012,76.4724175349439,78.41762580323447
1395,80.9,71.07207455610539,77.91709129820342,80.52820534428885
1396,82.6,72.36413592978644,78.37718629924899,80.48087024861537
1397,84.6,68.00735136506447,75.05497205440862,78.48029338596469
1398,85.1,68.85757664374526,75.71775396285486,78.7487179028771
1399,83.4,68.73580931033028,75.34365455959208,79.20233121612478
1400,85.1,69.76523673414923,75.76283729711292,78.8454949289139
1401,84.8,70.52592601427708,75.95469279038954,79.48820661394197
1402,84.8,71.36198431797011,76.7865336780579,79.65573146397075
1403,84.7,71.55910401151992,76.56831997771278,79.41371320372762
