Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,2.1,2.8538811431626554,3.1625760051186345,
1372,2.3,2.6041729373938836,2.970254717673189,
1373,1.9,2.647312323306308,3.018435114513019,
1374,2.8,2.8396148703391466,3.2801014414888687,
1375,3.8,3.1783273724284253,3.6409262530622697,
1376,4.1,3.3176432151447046,3.7788016490807945,
1377,4.1,3.5007000088571854,3.867063413389607,3.8402012050158967
1378,4.6,3.72203834921135,4.088161537167048,3.9505595314829036
1379,4.4,4.068088598590231,4.480534725585771,4.383140132580811
1380,4.5,4.347643100685099,4.781216282375508,4.809459353613297
1381,4.3,4.628089757549264,4.991759597939562,4.921599664071881
1382,4.5,4.7164285142173314,5.383890111381494,5.552502402461024
1383,4.3,4.950169645131528,5.613168816791943,5.681035824307639
1384,3.9,5.244032456643093,5.698408145606862,5.555851958417993
1385,3.8,5.270410069406088,5.607130050053466,5.459791768527034
1386,3.5,4.582727761902982,4.969895491852494,5.012223989805343
1387,3.7,5.5569223184570165,6.013327867309066,6.196028845777096
1388,3.9,6.170329159131668,6.525106546717686,6.531343963186141
1389,4.0,5.757841177493128,6.151055205360263,5.786997687281054
1390,4.0,6.294712065193971,6.649275618957599,6.407288405074953
1391,4.0,6.117303469315445,6.499771743318783,6.58742530951095
1392,4.1,5.240679567051928,5.477205755533224,5.50740690454892
1393,4.1,5.3740442583848935,5.546616190285174,5.28792242224693
1394,4.6,5.75549558198147,6.0029335869573215,5.907975396051512
1395,4.6,6.127957158033422,6.258650390427347,6.111536519776863
1396,5.0,5.827777720959138,5.974057667217408,5.88019081862605
1397,4.9,5.499395331141561,5.695704409509929,5.727823520921474
1398,4.6,5.650682086571768,5.975634623730894,5.948047049188795
1399,5.0,5.687998790971688,5.955811505070955,6.027941415525875
1400,4.1,4.9860017971908155,5.146432653047419,5.1125083857924
1401,3.8,4.988686935298313,5.119983797240194,4.964719573814867
1402,3.6,4.686963390271092,4.820416067332108,4.682239940607502
1403,3.2,4.482268107113125,4.5071674444087355,4.416996797156787
