Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,29.2,29.431840703072105,27.98510626747292,
1372,28.9,29.91333660150179,27.8634945551342,
1373,28.5,28.967294049667508,27.048982267224364,
1374,28.5,30.101178686455178,27.401044502543797,
1375,26.7,29.997246708063656,26.974651902491427,
1376,27.2,30.01610945928338,27.27851992679975,
1377,27.7,29.83693354279562,27.46158490165282,27.622448387300846
1378,28.0,30.668666078861577,28.304565978050704,28.413181037852226
1379,28.6,30.681243739247748,28.508945233917103,28.605913944682438
1380,29.1,30.64176506681737,28.394142737446792,28.586780899695164
1381,29.7,31.130317768873883,29.449756326727826,29.83083213312638
1382,30.0,32.89580977520134,30.537528814570503,30.7514882657344
1383,31.1,33.420384288823115,30.709404358735913,30.371539432932458
1384,31.8,33.123540287967685,30.817578751752972,30.465706196203485
1385,31.4,33.343529487614916,31.270173561431804,31.245143529778446
1386,31.5,33.89117470233769,31.608207351604467,31.651919234102987
1387,31.3,32.61638347387581,30.528850423138348,30.555516053804727
1388,29.8,31.478105206362056,29.694880453255447,29.5238424479003
1389,30.5,30.98656640664343,29.00878840892902,29.03121731364054
1390,31.4,29.88404075448653,28.131945683637444,28.176298734899586
1391,31.1,30.502526109339733,28.832145112150677,28.63946488974255
1392,30.6,31.029957520844526,29.496790643196537,29.271186923245807
1393,30.6,30.38442421093424,29.007443414299228,28.82235008253914
1394,30.1,29.96810532023968,28.90874467371537,28.890702280315534
1395,30.2,29.758684191333096,28.879030524735573,28.67477537824111
1396,30.2,30.24073794137768,29.653231669427054,29.684359517632803
1397,30.0,30.551040108536075,29.843987359683577,29.632176387304867
1398,29.8,29.76553982226488,28.900472188527342,28.964460178231672
1399,28.8,28.678539344120008,27.83478769095958,27.98856953822748
1400,29.7,29.148251168336987,28.663863594567037,28.85380140605615
1401,31.0,29.32062404077896,29.213828446781577,29.811030571743412
1402,32.0,29.024131014020156,28.8630764672403,29.281142713734404
1403,,28.90550853159341,28.79817003626881,29.222649868280577
