Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,37.2,34.45995346151566,36.11222336387229,
1372,37.2,35.573642237306,37.368302163323264,
1373,38.5,36.81907531304602,38.514035125340975,
1374,37.6,36.48590178366277,38.754274294050454,
1375,37.5,36.073958525590946,38.7008135579909,
1376,36.9,35.431850738484926,37.5474078429102,
1377,36.6,35.22729463275415,37.419002682138235,36.61537102825647
1378,35.6,33.927052950297224,35.603800504838325,34.85894615577217
1379,34.3,32.96508577455817,34.34071937452946,33.70977237003029
1380,32.7,31.39097198535979,32.445838704229715,31.499192112188418
1381,31.2,30.183627114484864,31.010343790430994,30.338128320069934
1382,29.1,29.19414044398168,30.077015821631033,29.15434426286542
1383,28.5,27.920154929971957,28.764670806196996,28.150094293316073
1384,27.4,27.399249990508313,28.10177726261575,27.54445459894442
1385,27.6,26.474508517374716,26.980978270835877,26.467714739585258
1386,26.6,25.53881901495634,26.14324508485335,25.439806184868086
1387,26.3,25.37389820877543,26.15893260235743,25.618164007401795
1388,25.4,24.52090808962409,25.087129801852686,24.659651836878833
1389,24.3,24.378099946082155,25.037292147426925,24.497415698408073
1390,24.0,24.424942917373805,25.09454182098815,24.741999792179882
1391,23.4,23.967789749646883,24.576914781420562,24.01636071046603
1392,23.2,23.61705081703335,24.1268829812903,23.760865125065074
1393,22.8,23.276249466127634,23.72713170241755,23.49085396825866
1394,21.6,23.20826689233708,23.574996705288605,23.210336955534498
1395,21.1,22.754524653149737,22.970936831126345,22.730989996462913
1396,20.3,22.43795580065001,22.476632029490275,22.178521149457296
1397,19.8,22.48785676863695,22.73401133369068,22.244164759582212
1398,20.0,22.035749400569074,21.994205487618288,21.255173439989758
1399,19.9,22.34219092401799,22.141984704984772,21.039258450548964
1400,19.6,22.60221613970359,22.218771310437244,21.289831977821684
1401,20.0,22.92141513320666,22.472373411685766,21.57424893743122
1402,20.1,22.887069423197303,22.47547853401147,21.61172726473158
1403,19.6,23.053814854436958,22.669220124656047,21.83383268873226
