Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,23.6,24.915930503899418,24.23476255331895,
1372,23.8,23.84908481883943,23.686862290816883,
1373,22.7,23.572566722609228,23.20971947216758,
1374,23.1,22.619957346212605,22.59010797419265,
1375,23.3,22.779095813461524,22.77919501239066,
1376,23.4,23.19344971244921,23.242701165702062,
1377,23.2,23.468798450967125,23.18622465694061,23.624593279965392
1378,23.2,23.541491587304144,23.569835679163123,23.84590941883297
1379,23.2,24.235942983612656,24.353239977769707,24.674530637373845
1380,23.5,24.691286996650007,24.891086950648095,25.02845118966378
1381,24.1,24.734145746453407,24.762074171967946,24.729307928509435
1382,24.8,24.54779382375097,24.69911891919493,24.646777178952636
1383,24.8,24.432101363409036,24.795073939831273,24.9473371072393
1384,25.2,25.049242953290047,25.592010283803102,26.110366435104698
1385,25.2,25.01774098315303,25.665335591049192,25.844011421317685
1386,25.8,25.668635184775823,26.293761067280535,26.477673476812207
1387,25.5,25.61371790758955,25.82323570438784,25.803912382407134
1388,26.3,25.65216630494796,25.825611771185443,25.825295338319286
1389,26.5,26.462298592367922,26.546869150125108,26.83388731741844
1390,27.2,26.841547814647797,26.607389666323705,26.50573577849622
1391,27.4,26.715307013639272,26.64395156230654,26.662803702897875
1392,27.4,27.98195348848652,27.873693460450287,27.487177226686104
1393,27.6,27.87947537063518,27.710791442767917,27.267578127268372
1394,27.7,28.227932885411384,27.92917360166288,27.37878271672703
1395,28.0,28.181563453290607,27.92255722337445,27.60288120397248
1396,27.5,27.993136044920863,27.79445298619,27.407946292287356
1397,27.7,28.19509567843838,27.798311769191127,27.508374867866785
1398,27.5,28.449768614091315,28.27113411984029,28.050268182748166
1399,27.4,28.29450938067966,28.150695594481,27.845280351237438
1400,27.1,27.997305527157085,27.804074427567844,27.61805265818132
1401,26.6,27.698984354905313,27.411819863159813,26.9411509417652
1402,26.2,27.627140409199036,27.421902248925246,26.89556354465608
1403,25.9,27.42149824812475,27.178772088220356,26.668812857412988
