Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,2.6,5.309162605571844,3.5618383252313692,
1372,3.3,5.174899202235738,3.0762870993188436,
1373,2.2,5.000155971115181,3.1662480275524594,
1374,2.6,4.968720723035009,2.9935243704806687,
1375,2.1,4.5121100261245095,2.602196279554941,
1376,2.0,3.6080253756246137,2.205266976453599,
1377,1.8,3.5838768602873334,2.0329506080831337,1.6678637149367843
1378,2.0,3.496632008069019,2.185563532555056,1.674126049493865
1379,1.9,2.821984697599384,1.4406608026058776,1.3462912850710573
1380,2.0,2.4327145971652913,1.3131750357279088,1.018593494245466
1381,1.5,2.364537656347583,1.1392553208983842,0.8665197981525087
1382,1.5,1.9071222035745905,1.0222212456626734,0.7297642832530146
1383,0.9,1.8038421207154554,0.9837828090046339,0.8491934538781908
1384,0.7,1.5450250662697933,0.7181773716574452,0.5726682295988667
1385,0.7,1.2659114443319806,0.6402380317135892,0.4723703932560424
1386,0.5,1.1410248449399187,0.6872915461627483,0.5164373378359125
1387,0.4,0.8438472736159627,0.4947984082233277,0.34262163084206393
1388,0.4,0.8911736930237208,0.5796881361188747,0.5001919657805439
1389,0.3,0.6950121351855568,0.5065915903084165,0.4410729129773102
1390,0.3,0.5340010509114291,0.32751070053078857,0.3020161777468952
1391,0.2,0.4152829407693135,0.23212298603244677,0.20834221175802942
1392,0.2,0.2974161554800022,0.19393615726069366,0.15929159939774515
1393,0.2,0.25602373913429444,0.19056331300989388,0.188134019971453
1394,0.1,0.21397569730075894,0.1260999030358821,0.13666318700431693
1395,0.1,0.23568713791328916,0.18015921444396737,0.17032014816074828
1396,0.1,0.17663748823422196,0.09802662318201195,0.10617299333313468
1397,0.1,0.1626033318780975,0.08772353877730658,0.0497781994491477
1398,0.1,0.1579204801847572,0.12017388782530286,0.10263019081536817
1399,0.1,0.14300656307990664,0.12417228743797233,0.12315290271947914
1400,0.1,0.12912826266237312,0.09968874385956447,0.10837627854348893
1401,0.1,0.11772546140213992,0.06936742104564554,0.08305257014850773
1402,0.1,0.10500864719660356,0.08740932803449052,0.089149646425606
1403,,0.0922298946701908,0.08124645243926626,0.07868223733665937
