Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,17.3,15.642123214506077,16.719410354417878,
1372,18.2,15.717932790872183,17.199074466100292,
1373,17.6,15.846600208388603,17.40919241930732,
1374,18.0,16.196960168041052,18.313405671530898,
1375,18.2,16.29841405283026,18.533640179221845,
1376,17.8,17.006234550903955,18.477195014259486,
1377,19.5,17.54810399210406,18.72055801719405,18.802834624596983
1378,17.3,17.41710241347895,18.795789828592568,19.02914668272492
1379,18.5,17.393580528260923,17.958951948814235,17.798452901428817
1380,18.6,16.97353529647501,17.29966688687156,17.571981971499724
1381,17.9,17.691137107074407,18.235848030816097,18.17742427804477
1382,18.5,17.74912869551944,18.266624007300564,17.971615398753077
1383,17.2,17.513537011720278,17.868161744517273,17.69533259050064
1384,17.8,17.76109088216664,17.86528389275295,17.82823548663003
1385,16.9,17.62557205898619,17.644164775864567,17.79614750818959
1386,16.8,16.50353616826416,15.825798897477958,15.39610474758463
1387,16.1,16.516665166578285,16.360689117073363,15.709926379639722
1388,15.4,15.63469405939459,15.08936158230037,14.094986896012566
1389,15.3,15.417421021590915,14.959790230880277,13.84784734203978
1390,12.8,15.103634647837602,14.666029456185084,14.025065782820963
1391,12.0,14.552223902408201,14.08693970875485,13.103270365996188
1392,12.3,12.842911480229906,12.215827495462891,11.989130056592726
1393,11.5,12.84398404636328,12.02123867357527,11.751580556441718
1394,11.4,12.752299942372872,11.970089720633371,10.98920405027722
1395,10.9,12.376553564156584,11.411183942840031,10.562123851781358
1396,10.5,12.535068091499507,11.698052896933762,10.70653913112121
1397,10.1,11.646397083233689,10.973993963429283,10.070435160622946
1398,10.2,11.70536788628279,10.994475638032407,9.967385970581873
1399,9.5,11.624382127265164,10.82809698002933,9.773923843007246
1400,10.1,10.897149408094386,9.907978348853984,9.049054044562284
1401,10.1,10.95428565509003,10.014039932683682,9.032953454649723
1402,10.1,10.9641546089163,10.293533632289067,9.574173950569262
1403,8.9,10.38023368925536,9.494875415607028,8.85160688644043
