Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,4.4,4.339550336145388,4.2192041569111165,
1372,4.1,4.766065206145387,4.671972548883159,
1373,4.0,4.094643804919502,3.6692840548516688,
1374,4.3,4.120304561720292,3.9082965212066165,
1375,4.3,4.187249362958195,4.126998550302892,
1376,4.2,3.8846010450271904,3.8575930983468476,
1377,3.9,4.02481531887662,4.0020491962556655,4.067246514432749
1378,4.2,4.161295381269038,3.894631849461457,3.912940704225245
1379,4.5,4.469270958342669,4.268494804327992,4.25376123590181
1380,4.5,4.50930221152361,4.4335070360676765,4.687710291386636
1381,4.2,4.805657328369974,4.420133630789089,4.6678426957191945
1382,4.4,4.491102685868277,4.555775774070114,4.658673482704539
1383,4.6,4.4982763156862555,4.594106997162219,5.0592868542461025
1384,4.5,4.2333530235469,4.055124986260618,4.407800201941927
1385,5.0,4.465992041681087,4.277948573701771,4.6101002520268715
1386,5.0,4.769545060153259,4.671815480677035,4.774032669853101
1387,5.3,5.7295885614915765,5.6498782271711105,6.313825711462867
1388,5.8,5.723708190889836,5.739858918864474,6.059173425546273
1389,6.6,6.51239897234977,6.600812949231047,6.944415909211093
1390,5.7,6.605612178141902,6.51334303493364,6.915309952441208
1391,6.4,7.010612159897724,6.8405223539085265,7.185573126014668
1392,6.0,6.258953134667164,6.14166085843111,6.682299440583245
1393,6.4,6.853331724819943,6.690081494338266,7.174303235242091
1394,6.9,6.730052242038115,6.274698178846101,6.596203077072328
1395,6.7,6.997026999442417,6.575984684403142,6.716603783383948
1396,7.6,6.689903558827121,6.152264901113098,6.349437540074134
1397,8.0,7.222074791174451,6.814531854324921,7.096713290263621
1398,7.9,7.356258881177803,6.927572214933231,7.5105614444875775
1399,8.4,7.915582509161107,7.530704600207703,7.830249615595031
1400,8.2,8.610606267101936,8.300982566971047,8.428913601772622
1401,6.6,9.445777251100065,9.033329434566866,9.07141908626253
1402,6.1,10.583392549974537,10.114564101352826,10.60644168710667
1403,6.6,11.16224277118192,10.8284408471142,12.083509092625544
