Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,39.6,21.745114328384116,33.72778491660666,
1372,43.0,24.275480895809547,37.84678119182619,
1373,44.8,27.695130438788347,41.3827202874157,
1374,47.1,28.16284566229154,42.37511263464422,
1375,48.9,30.093516905978525,44.90398335514331,
1376,51.7,33.19606866585482,46.8017270715545,
1377,56.4,35.77504596818905,49.821924148250666,54.36919379998003
1378,58.9,38.54423209478669,53.061753745830124,57.15293691006251
1379,61.4,42.248489957973014,57.54584181623074,61.9168082764805
1380,65.9,44.33224377144666,59.627281699372965,64.17440247460871
1381,70.3,49.86946284923651,65.73554900754898,69.8314743691394
1382,71.7,54.68691534691393,69.43685302293405,72.77813034468689
1383,78.2,59.36569946536412,74.23847890510602,78.42938995201308
1384,81.6,64.81587399903648,78.07482158417305,81.81823609124518
1385,82.8,67.50281321939474,80.1813575273786,83.85793953307783
1386,85.9,69.80226000381599,81.51688275810227,84.37671518671704
1387,88.4,73.33739684470238,84.47231195247696,87.22637122767495
1388,89.1,75.12955473941832,84.6916318441979,87.27260167809457
1389,90.2,77.46001859346899,85.97284595008557,88.50309588614093
1390,91.5,79.02514269508093,87.59582912462764,89.9035694234897
1391,91.5,80.41630269728923,88.00346357515426,90.22285903006531
1392,92.1,81.2552059974595,89.19763624747144,91.58756758349742
1393,92.8,82.8954631484066,90.53744744647823,92.88387096537876
1394,93.1,82.90239479293328,89.97920162405605,92.43890611944745
1395,94.1,83.52862472452951,90.28870311930731,92.28783969349028
1396,94.2,84.52986195088545,90.95070294252723,93.10270238477126
1397,94.6,85.31295875991971,91.45032370829959,93.21819430870575
1398,94.1,85.5423045772687,91.68029618470813,93.82057584514662
1399,95.0,85.91474352401549,91.53592173803611,93.62203874858119
1400,94.5,86.73394318206594,92.0651330276095,93.84147683909875
1401,94.6,86.57421821330846,91.58433660286249,93.26980302835801
1402,95.7,88.2522974547957,92.98768971961597,94.6110071625303
1403,96.1,88.61755653792898,92.55796461449016,93.68639522053334
