Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,23.1,12.89104460879521,19.877099278636173,
1372,24.3,14.270587801317948,22.252688799194257,
1373,26.1,15.999688632182245,24.02380370593892,
1374,26.5,16.098886297263792,24.31163471997598,
1375,27.5,16.666354862486024,25.147361033747618,
1376,30.3,18.465651553487174,26.294630297316022,
1377,33.0,20.22033999804529,28.419172154610113,32.058157235794695
1378,37.6,21.871729471963686,30.59661706170641,33.57469258166928
1379,39.0,23.21666964971116,32.31226925022162,36.04505568028625
1380,40.5,24.63665588946371,33.84010425147716,37.6493787529705
1381,44.0,27.34445139734585,37.27734906374701,41.27581485879741
1382,45.4,30.32121573134931,40.5443964301388,44.485155196871524
1383,51.1,34.59089114242563,46.05788248253399,51.96581879818129
1384,54.0,38.763466683694276,48.460536521069486,52.53546551355168
1385,58.1,41.25837187822385,50.992174738181625,55.05519882821287
1386,62.0,43.64764153256035,53.590866541449614,57.38545620064467
1387,66.3,48.854363798962595,59.062261958219935,63.21284342887822
1388,69.3,52.967081737746774,62.45424737094395,66.14012553068112
1389,73.2,56.181766522284306,64.96223606462304,68.57847125358934
1390,76.3,57.263797787993525,65.97475533594972,70.03813455459532
1391,,62.72627382946449,71.03376402059243,74.61582736621727
1392,,66.80335446576076,74.90695687553978,78.83334910701151
1393,,69.43636878191315,76.90355088055689,80.01527120053622
1394,,71.40264064851587,77.69228542217932,81.31542854730895
1395,,72.62069731488296,79.12594236970668,82.3100566119461
1396,,76.77938942951722,82.73153943176895,85.63407968121015
1397,,80.40642169905261,86.61711378179736,89.0312408773021
1398,,81.41359197994605,87.4231717849617,90.05822863086722
1399,,81.85734457200361,87.61642323161578,90.34268374802694
1400,,83.09098198542918,88.15755705276217,89.81040902176998
1401,,82.48001499672345,87.2910781251293,88.6238358590206
1402,,84.88062853150753,89.43189282754032,91.60811939158042
1403,,87.4565641131987,91.40428584785467,93.26793811921317
