Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,49.9,30.44908547819261,44.83041875930015,
1372,51.9,31.64689129967067,46.702623835179246,
1373,52.8,34.65644773797721,48.80204276598694,
1374,53.7,34.15193702248242,48.58854691747593,
1375,54.1,34.80108894000334,49.43244745599717,
1376,54.4,36.115840076679724,48.80374842087522,
1377,56.9,37.40589763588362,50.38161044790925,54.71561526975567
1378,56.7,38.93393714223897,52.064670879603014,56.49041394569045
1379,56.7,40.10756431103333,53.53989956527876,58.00607993626038
1380,59.1,40.818090701399655,54.4374129032873,58.889626536346235
1381,61.0,43.27247614687694,57.06173488502379,61.80292626268887
1382,60.6,46.25000539880393,59.952927790384244,64.37493128259733
1383,66.1,49.67715515691492,63.96594035512844,68.85246483858816
1384,68.4,53.19018595699197,66.29795121775038,70.1007517585986
1385,69.6,55.781192531638546,68.7270898746883,73.0485976672864
1386,73.6,57.94558667518319,70.5517056096589,74.21855843682458
1387,76.3,60.4028528249855,72.34273691211509,76.51258810589658
1388,78.0,62.8406672952145,73.37355897213077,76.851623537835
1389,80.0,65.94822991249374,75.97970077898383,79.71890351943217
1390,82.9,68.44820133355648,78.5717991260997,81.4924720463182
1391,83.4,70.98858957448283,80.21022568010649,83.33988634299085
1392,84.5,72.79306174212196,82.17584830380875,84.67539105375805
1393,85.5,74.47963725156042,83.61504388961069,85.91860843678985
1394,86.5,74.7570889533634,83.17479769890546,85.3367333616718
1395,87.8,76.17264136544111,84.53781037701536,86.44249424956844
1396,88.6,78.38927202350148,86.27986279144784,88.72065760854213
1397,89.4,79.18470710060512,86.5900852214963,88.82389385304683
1398,89.0,79.78930074902797,87.07808461483003,89.02723322496357
1399,89.8,80.49750740619156,87.33965330586913,89.76777417651486
1400,90.2,81.54630167350139,88.05188036883766,89.67193027086913
1401,91.3,81.79893032480621,88.00869185954643,90.09892381881751
1402,92.6,83.4781591359041,89.41899264057652,91.35618131340388
1403,93.7,84.4254739614465,89.60371428418556,91.40382420498702
