Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,5.4,,,
1372,7.4,,,
1373,10.4,,,
1374,11.5,,,
1375,12.4,7.003525786004911,10.788349486862321,
1376,14.8,8.514785448321488,12.23904388089293,
1377,17.3,10.091990498907338,14.265549367609397,16.24177619460085
1378,21.1,11.698552946236005,16.284368894852534,18.168579386623353
1379,25.4,15.472773111414348,21.12236892015186,22.966096674149135
1380,30.8,19.933378408260516,26.395487094017813,28.331602106723523
1381,39.3,30.327534813822016,37.69303592500141,39.295821419856054
1382,43.5,42.16442744091402,47.976392487141,48.339010814513344
1383,52.3,53.816508501922584,59.65490491481475,61.43527563575602
1384,58.3,58.985807114554824,63.97196211070383,64.11094844524939
1385,56.6,61.412039540389884,65.79022051570236,66.46395762552912
1386,57.4,61.39546401524799,65.21279642097547,65.85612014210409
1387,58.0,58.75275539377201,62.62480311214292,63.341523148046186
1388,58.8,59.2157120128908,62.79122176506374,64.14299926901239
1389,59.0,59.59356692800455,63.42996799242992,65.74358581600963
1390,61.0,59.02535745800664,63.193166566190534,64.91666723920045
1391,57.7,55.61824065242038,58.79827945139713,60.594475702917876
1392,53.8,52.89896334762476,56.80024961575268,59.121798467641355
1393,51.2,48.192368923597414,52.71790151103194,54.88959305212498
1394,46.0,43.53758735522197,47.60540215977626,50.548394657160166
1395,42.6,37.748866644785124,41.76681759640879,44.43190982306719
1396,41.6,32.275192197835274,36.00577277938266,38.66613937459394
1397,35.9,28.45688651218913,31.990196523587098,33.23152931321157
1398,29.8,22.41210131888139,25.100626542070902,26.637916019621787
1399,24.3,17.118464611125116,19.157639205752275,20.41167913689564
1400,18.7,12.775081710554442,14.103121375496473,13.701413281564951
1401,14.0,10.96385972855319,12.173832238688247,10.934278999479831
1402,10.8,8.963106989699863,9.77927962805586,8.575496061225136
1403,8.5,6.247789021518441,6.592030991726356,5.901381573199272
