Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,,76.3835339245625,83.7269436103002,
1372,,78.18901639332756,85.22296444867452,
1373,,78.99573522157135,85.34621619601074,
1374,,76.10693857809028,82.99798547046532,
1375,,72.90173750881337,80.51048978257387,
1376,,72.4202405337792,79.18489599068981,
1377,24.7,70.61916492469317,77.42296374751788,79.55812071976554
1378,21.7,69.7085906751906,76.04957354595145,77.68081130691479
1379,21.7,68.71879235095601,75.49638118182149,77.60195106741895
1380,21.1,69.42306085539052,75.7096354668896,77.59801067480622
1381,20.9,70.84152910136173,77.15301673590756,78.92220363419229
1382,19.8,70.82030702372309,75.4954012238958,76.7493400219128
1383,19.5,68.71045286979489,74.7669948473217,76.39759388788501
1384,17.6,19.11376266591731,19.834032003718463,18.940012780193094
1385,17.8,15.29037481798866,16.45955036913326,16.492724205756836
1386,16.7,10.73666598890145,11.490615280417833,11.266881042030558
1387,15.2,8.421471397483606,8.869299255221037,8.84694268278244
1388,13.6,5.5373073373916,5.6553135056088335,5.497641270962285
1389,14.3,4.742951962803436,4.879502257882542,4.813547794120086
1390,12.8,5.241358346381039,5.423932836524578,5.280426656750042
1391,,4.934446823993614,5.23640684251377,5.36618690129092
1392,,5.304119647350535,5.72573148379712,6.515364643682737
1393,,4.967077066150258,5.019114179965107,4.938974815487419
1394,,6.061735329017191,6.30180112001105,6.78192872346231
1395,,5.244208883292721,5.532337926887441,5.710604969724332
1396,,4.80550491214698,5.1917571688383735,5.420116218371666
1397,,5.551891635716081,6.057055796491038,6.892959815705637
1398,,4.7050730212765055,5.178550388589174,6.07746974933431
1399,,4.087864140113223,4.270251703151862,4.285318001916453
1400,,4.068628549135385,4.150868265902286,4.001171930565992
1401,,4.186249152437353,4.394734497407309,4.229598036786136
1402,,3.327136613818593,3.493902192750342,3.4051916184069433
1403,,4.5704666324162995,4.74367193155891,4.427844630095907
