Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,99.0,77.56889394197762,91.33236341720344,
1372,95.3,78.88086744286916,93.19976776014646,
1373,95.8,83.68749726932049,93.53435256101818,
1374,95.4,84.44030056772726,93.88142405854693,
1375,95.3,84.07254774794477,93.15654994762063,
1376,95.1,86.55501837125789,93.89165818067984,
1377,96.0,87.80030854965905,94.30513227145589,95.07459067496373
1378,95.9,89.01843317691568,95.21476065853975,95.87306494258577
1379,96.5,89.81068315277557,95.25157212860923,95.82833817605216
1380,97.1,91.13837242389455,95.8583752264187,96.46840075177745
1381,97.6,92.24425276271398,96.53196103301107,96.97614977572871
1382,97.7,93.4925454660592,97.00590589308932,97.56790431354776
1383,98.4,94.65156508414998,97.4465922829827,98.0161381525327
1384,98.8,95.50499322348864,98.0282827408174,98.35340206963218
1385,98.6,96.36680616269251,98.23163441108763,98.38925566337348
1386,99.0,96.31378429324442,98.11086399268463,98.28875953385135
1387,99.1,96.91364145580984,98.36005285520656,98.49247366123346
1388,99.1,97.48855736773974,98.54242458759892,98.75355725472315
1389,99.1,97.26774931599861,98.13300542494862,98.2806022047433
1390,99.2,97.60274431280666,98.51740588460844,98.75815504967484
1391,99.4,97.95374724138433,98.68802808949556,98.82524492979151
1392,99.3,97.9705744343223,98.6752526937291,98.80571265965929
1393,99.2,98.09312398118884,98.53049612216302,98.462471409232
1394,99.3,98.06144586082824,98.57536156555022,98.70210056169324
1395,99.5,97.67980700916718,98.17717274510308,98.32064533168763
1396,99.3,97.65060075246284,98.07566042718248,97.95733655074368
1397,99.2,97.53962219343542,98.14396895034494,98.08125864673106
1398,99.2,97.73670899681548,98.23036017715037,98.22886159273631
1399,99.2,97.84339363991974,98.33413098709413,98.27401001242282
1400,99.3,97.27540077563121,97.78550799815623,97.85355353783733
1401,99.0,96.67168141588408,97.27763839948435,97.5151241536546
1402,98.9,96.88350019552536,97.43082498834117,97.30733850260867
1403,98.9,97.19272753681324,97.56481465443323,97.2974065134687
