Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,91.7,80.45071897940443,90.9891959186859,
1372,92.9,82.37708624619636,92.12340504332637,
1373,94.5,85.16419837150693,93.07011245960001,
1374,94.5,85.75919144689755,93.76485548348123,
1375,94.7,87.08412403559123,95.03219040737164,
1376,94.4,89.38092345463548,95.53109649639703,
1377,94.6,89.20799982291793,95.36545074239834,96.05282720896368
1378,95.6,89.8345777060081,95.49921950597702,96.03488845267636
1379,96.3,90.68972700368973,95.76359157025603,96.47782496574933
1380,96.6,91.75643416083946,96.23192344675137,96.68623600260963
1381,97.4,92.65353950203836,96.8730855387385,97.3392140368694
1382,97.5,93.85100582500124,97.49913328997623,97.73383712586377
1383,98.4,94.94616157780104,97.87920759809941,98.17076757620686
1384,98.9,95.1560815003679,97.72365932401772,98.31660246008036
1385,98.6,96.07311801155424,98.22259593157484,98.52506259031489
1386,98.8,96.15371530200149,98.20638491475678,98.62133528296772
1387,98.9,96.57297988089502,98.15746257059476,98.52566254735402
1388,99.0,97.11779456251128,98.47054915639988,98.55079083621219
1389,99.1,97.27089531525061,98.35374870668757,98.55414752632726
1390,99.4,97.59810173224633,98.53194093243006,98.68786213502395
1391,99.3,97.91395418668992,98.60643925713242,98.80653796331191
1392,99.2,97.96118863255882,98.44004814720596,98.39391699148433
1393,99.5,98.59809747132147,98.99247418710043,99.09104577468591
1394,99.5,98.44722582268886,98.84062006847496,98.96897594142214
1395,99.6,98.09343572171527,98.52615366043959,98.76817900754905
1396,99.7,98.65010269265994,98.86331984809091,98.95475439320846
1397,99.8,98.97121343223215,99.1783317668478,99.26319538756394
1398,99.8,98.93085201527167,99.11182668252486,99.2185554517691
1399,99.8,98.79163591049809,98.92887725723193,98.90970819567704
1400,99.8,98.7531362370041,98.8258189468736,98.94858999429233
1401,99.9,98.34121960558188,98.5038322894179,98.53667606079492
1402,99.9,98.42732987317281,98.50825033795817,98.38151735435817
1403,99.9,98.7370153329496,98.7713140441553,98.5039893135592
