Year,CBI,SCI_All,SCI_Urban,SCI_CBI_Sample
1371,,,,
1372,,,,
1373,,,,
1374,,,,
1375,,,,
1376,59.4,,,
1377,60.4,,,
1378,60.2,,,
1379,62.6,,,
1380,62.3,,,
1381,60.8,55.096537002286496,55.31189207913557,49.993443126430805
1382,61.5,55.184938771186374,54.320174575259315,49.84530672714095
1383,59.6,57.401664690087664,57.600226427357484,54.79558524488247
1384,59.4,57.498212040233746,56.65611528934605,53.095980411922675
1385,59.2,56.543163609496816,55.60393833684154,52.343032998885434
1386,57.7,53.71812421937794,51.99388786961122,48.43540056018677
1387,56.3,51.096749307475754,48.50061384704291,44.237377624692876
1388,53.8,49.60409498459392,47.278468055508306,43.60824686148006
1389,53.9,46.86377165082917,43.53015887863294,39.32858777426264
1390,49.6,47.47209786935987,44.345535496036504,39.72799630580366
1391,,47.02077194146084,43.77537624442223,39.50288788202916
1392,,41.22253603809089,38.41345456753314,33.897265065093535
1393,,42.60218610654079,39.500941418147484,34.63504082447289
1394,,44.71298623084975,41.85703649389921,37.166146007413396
1395,,44.30713271036911,41.433009865792116,37.13006947897556
1396,,42.320033667298304,39.76876971029998,35.284166959140926
1397,,40.97952870228172,38.7532089533692,35.12978029370328
1398,,40.462763959066976,38.20469309261396,34.70856036060229
1399,,39.67305406382053,37.43331997222507,33.916568321058826
1400,,38.165780025140094,35.554977461802196,31.70935413669946
1401,,37.519011213997715,35.578792046185505,31.871667361794465
1402,,37.04761558326972,35.296027063815956,31.58194406309795
1403,,36.51997447959914,34.284638090538785,29.703151433930334
